timestamp,currency,price,action,change,balance
1748217284009,doge,34.86,deposit,617.06349885,8491.38019564
1748218224976,sol,7167.49,withdrawal,-2.76473208,17.42434572
1748221404070,btc,3419498.58,buy,0.01018270,0.12122118
1748226592830,usdt,32.84,buy,786.474914,8898.657800
1748227540391,btc,3417967.49,deposit,0.01656174,0.13778292
1748228158839,usdt,32.84,withdrawal,-233.000000,8665.657800
1748228539059,doge,34.82,buy,388.64196161,8880.02215725
1748229171595,usdc,32.16,deposit,2286.000000,4658.269702
1748232243416,usdt,32.85,buy,1282.579459,9948.237259
1748233248973,eth,124447.9,buy,0.14798816,1.52102902
1748236626970,usdt,32.85,deposit,2147.000000,12095.237259
1748241358287,usdt,32.85,withdrawal,-454.000000,11641.237259
1748244853742,usdc,32.16,buy,408.158102,5066.427804
1748258362717,btc,3417403.4,sell,-0.01976787,0.11801505
1748261530514,eth,124443.57,buy,0.37895095,1.89997997
1748262220112,sol,7175.2,sell,-7.43871292,9.98563280
1748262712532,doge,34.75,sell,-4326.96192793,4553.06022932
1748265641870,btc,3419577.94,sell,-0.06909605,0.04891900
1748268459443,doge,34.73,sell,-572.96751847,3980.09271085
1748268905464,eth,124481.02,deposit,0.54034272,2.44032269
1748272959453,eth,124507.64,withdrawal,-0.54381154,1.89651115
1748276031186,eth,124493.78,deposit,0.76649051,2.66300166
1748278602569,usdc,32.13,withdrawal,-404.000000,4662.427804
1748288365943,usdt,32.86,sell,-4258.730367,7382.506892
1748291475863,usdc,32.14,withdrawal,-245.000000,4417.427804
1748292275862,eth,124660.48,buy,0.38185781,3.04485947
1748293797560,sol,7192.76,buy,5.01904035,15.00467315
1748301453429,usdc,32.13,withdrawal,-276.000000,4141.427804
1748307365173,sol,7198.31,deposit,10.19835469,25.20302784
1748313407276,usdt,32.84,deposit,2178.000000,9560.506892
1748320319885,usdt,32.84,deposit,1288.000000,10848.506892
1748320818936,usdt,32.83,deposit,1747.000000,12595.506892
1748324346730,btc,3420554.75,buy,0.01184533,0.06076433
1748324508244,usdt,32.84,deposit,1697.000000,14292.506892
1748326945858,usdc,32.11,deposit,819.000000,4960.427804
1748341687734,usdc,32.11,buy,629.922322,5590.350126
1748344346883,twd,1.0,withdrawal,-11521,44076361
1748346992745,eth,124461.64,sell,-1.54984897,1.49501050
1748347369921,btc,3422563.99,withdrawal,-0.02228450,0.03847983
1748352243487,twd,1.0,deposit,147981,44417239
1748356734720,sol,7209.64,withdrawal,-7.64279431,17.56023353
1748359457944,eth,124418.2,withdrawal,-0.37697734,1.11803316
1748360389759,doge,34.82,deposit,2350.93406870,6331.02677955
1748361368582,usdc,32.09,buy,954.207678,6544.557804
1748362578798,usdt,32.88,buy,421.208798,14713.715690
1748363858317,btc,3427597.56,buy,0.00146873,0.03994856
1748366178370,usdc,32.1,buy,161.968216,6706.526020
1748369900049,usdc,32.11,withdrawal,-59.000000,6647.526020
1748372026209,usdt,32.88,buy,705.781105,15419.496795
1748380869738,usdt,32.87,buy,758.788952,16178.285747
1748383542368,sol,7217.93,deposit,4.64667759,22.20691112
1748384633136,btc,3426526.74,deposit,0.02275982,0.06270838
1748385427277,usdt,32.85,deposit,1307.000000,17485.285747
1748387478809,doge,34.74,deposit,719.09781906,7050.12459861
1748387503986,eth,124434.56,buy,0.22336706,1.34140022
1748388308227,usdt,32.84,withdrawal,-54.000000,17431.285747
1748394309882,doge,34.72,sell,-2120.89360942,4929.23098919
1748398539185,btc,3426892.57,sell,-0.01814656,0.04456182
1748398668102,usdt,32.82,deposit,1846.000000,19277.285747
1748407760377,btc,3427463.24,deposit,0.04171432,0.08627614
1748412451275,doge,34.72,sell,-2107.16913226,2822.06185693
1748419592892,sol,7223.87,deposit,14.37346565,36.58037677
1748420453178,btc,3424532.94,deposit,0.02427242,0.11054856
1748423753350,usdc,32.11,sell,-735.097159,5912.428861
1748427745701,doge,34.76,buy,1415.18232663,4237.24418356
1748430888942,doge,34.78,buy,1013.75562244,5250.99980600
1748434494993,eth,124586.37,withdrawal,-0.17162419,1.16977603
1748436061565,usdt,32.84,withdrawal,-236.000000,19041.285747
1748438923897,doge,34.91,deposit,1577.53130541,6828.53111141
1748440675274,twd,1.0,deposit,20225,44454944
1748448325948,sol,7244.34,sell,-7.60005610,28.98032067
1748449123000,usdt,32.84,sell,-6288.431658,12752.854089
1748450253427,sol,7247.54,deposit,6.90339472,35.88371539
1748453292392,btc,3423195.07,deposit,0.01368739,0.12423595
1748454705874,eth,124724.73,sell,-0.19042325,0.97935278
1748458323748,twd,1.0,deposit,83127,44823360
1748463876546,usdc,32.13,sell,-699.721835,5212.707026
1748478579690,doge,34.91,sell,-1371.42042816,5457.11068325
1748479320202,usdt,32.85,deposit,1383.000000,14135.854089
1748479392503,twd,1.0,deposit,77352,44971066
1748482073915,twd,1.0,deposit,51284,45022350
1748483449036,usdt,32.86,sell,-660.949897,13474.904192
1748483660559,doge,34.92,buy,826.41258709,6283.52327034
1748486030257,btc,3422186.92,buy,0.00457906,0.12881501
1748486974501,sol,7260.71,deposit,2.69428365,38.57799904
1748488380000,sol,7258.29,withdrawal,-3.17134781,35.40665123
1748488560000,eth,124701.13,sell,-0.25810928,0.72124350
1748491260000,twd,1.0,withdrawal,-26598,45005126
1748491441605,usdt,32.85,sell,-7479.632439,5995.271753
1748491853119,eth,124689.58,deposit,1.08079175,1.80203525
1748492100000,doge,35.03,buy,124.80849894,6408.33176928
1748492520000,btc,3424238.74,buy,0.00648981,0.13530482
1748493240000,eth,124592.82,sell,-0.82109894,0.98093631
1748494320000,btc,3423559.41,withdrawal,-0.02892121,0.10638361
1748496420000,sol,7265.85,buy,5.82323039,41.22988162
1748498640000,sol,7262.09,sell,-11.68641551,29.54346611
1748499370090,twd,1.0,withdrawal,-24851,45344238
1748499780000,btc,3423073.34,buy,0.00853506,0.11491867
1748500132511,usdt,32.84,deposit,1778.000000,7773.271753
1748501447068,usdc,32.14,buy,240.198591,5452.905617
1748504437312,usdt,32.83,withdrawal,-210.000000,7563.271753
1748505508957,sol,7266.49,buy,4.86536936,34.40883547
1748510735626,sol,7266.04,withdrawal,-11.33993451,23.06890096
1748517285479,sol,7264.18,sell,-1.13957460,21.92932636
1748522180859,eth,124747.3,deposit,0.82451368,1.80544999
1748522654355,usdc,32.13,buy,123.737503,5576.643120
1748530909705,sol,7275.23,sell,-12.07284353,9.85648283
1748532138379,btc,3429878.77,deposit,0.02633691,0.14125558
1748533528642,eth,124742.71,buy,0.30610660,2.11155659
1748535057991,usdt,32.84,sell,-4062.206372,3501.065381
1748536701598,usdt,32.84,withdrawal,-272.000000,3229.065381
1748538289423,doge,34.93,deposit,733.92381558,7142.25558486
1748538607586,btc,3430374.12,sell,-0.04102121,0.10023437
1748539755487,eth,124704.16,sell,-1.20195710,0.90959949
1748540118620,usdc,32.1,withdrawal,-332.000000,5244.643120
1748542937481,eth,124676.61,buy,0.36670205,1.27630154
1748543088759,usdt,32.83,buy,172.499694,3401.565075
1748544911839,btc,3430500.4,withdrawal,-0.02717324,0.07306113
1748548416447,btc,3429971.9,sell,-0.00156229,0.07149884
1748553096489,usdc,32.12,deposit,2518.000000,7762.643120
1748553345224,eth,124915.88,withdrawal,-0.12144977,1.15485177
1748556407021,usdt,32.85,sell,-872.223938,2529.341137
1748558025363,usdt,32.86,buy,283.101737,2812.442874
1748560186671,btc,3433071.45,sell,-0.02564426,0.04585458
1748567416536,btc,3434651.05,sell,-0.01047524,0.03537934
1748568504334,eth,124938.84,buy,0.01756494,1.17241671
1748570023342,doge,35.07,buy,625.55921706,7767.81480192
1748573164612,usdt,32.87,withdrawal,-421.000000,2391.442874
1748573622497,doge,35.08,withdrawal,-2906.69808661,4861.11671531
1748577853747,eth,124870.76,deposit,0.36150336,1.53392007
1748579869864,usdc,32.11,sell,-2976.447956,4786.195164
1748585045125,usdt,32.88,deposit,1086.000000,3477.442874
1748587612277,usdt,32.88,deposit,2055.000000,5532.442874
1748590833025,twd,1.0,withdrawal,-9154,45909559
1748590962804,twd,1.0,deposit,144283,46053842
1748601705512,usdc,32.11,deposit,2949.000000,7735.195164
1748601971313,btc,3435147.3,buy,0.00853109,0.04391043
1748602355018,twd,1.0,withdrawal,-10670,46013867
1748603026445,btc,3433891.77,withdrawal,-0.01178685,0.03212358
1748604612537,sol,7307.63,deposit,10.74008439,20.59656722
1748607833287,sol,7307.82,deposit,14.11983555,34.71640277
1748620725096,usdt,32.89,sell,-483.642259,5048.800615
1748621322392,btc,3436807.82,withdrawal,-0.00723870,0.02488488
1748630733178,btc,3437990.71,sell,-0.01329785,0.01158703
1748636199786,sol,7301.2,deposit,11.78481496,46.50121773
1748638485676,usdc,32.11,sell,-1733.815524,6001.379640
1748640625470,eth,125128.92,buy,0.19976186,1.73368193
1748643806196,btc,3437382.83,deposit,0.03005143,0.04163846
1748644198821,usdt,32.88,deposit,2860.000000,7908.800615
1748647740000,btc,3438372.13,sell,-0.01964419,0.02199427
1748648280000,sol,7301.69,sell,-0.52965427,45.97156346
1748648340000,usdc,32.11,withdrawal,-364.000000,5637.379640
1748650260000,usdc,32.12,buy,720.462093,6357.841733
1748650380000,usdt,32.87,buy,791.932699,8700.733314
1748651400000,btc,3434502.66,sell,-0.00836353,0.01363074
1748653320000,btc,3434032.36,buy,0.01394036,0.02757110
1748655240000,twd,1.0,withdrawal,-27452,46081811
1748657700000,btc,3432792.08,sell,-0.01319207,0.01437903
1748658402852,btc,3433824.45,sell,-0.00113306,0.01324597
1748658480000,twd,1.0,deposit,78925,46209912
1748671480106,sol,7324.95,deposit,6.30598188,52.27754534
1748675240288,usdc,32.12,deposit,1062.000000,7419.841733
1748678563909,usdc,32.12,deposit,710.000000,8129.841733
1748689411603,doge,35.18,sell,-2003.90079745,2857.21591786
1748689895200,usdt,32.85,buy,1021.233510,9721.966824
1748690729328,usdt,32.86,sell,-4199.160290,5522.806534
1748691210746,usdt,32.87,buy,998.976143,6521.782677
1748692912347,sol,7335.61,withdrawal,-14.58210140,37.69544394
1748694748403,usdc,32.13,buy,1387.379735,9517.221468
1748695679853,sol,7338.46,sell,-12.16323086,25.53221308
1748695698524,doge,35.21,deposit,2342.97938201,5200.19529987
1748699777821,btc,3438076.95,buy,0.01219029,0.02543626
1748700311252,twd,1.0,deposit,129975,46484770
1748712192434,usdc,32.14,deposit,1883.000000,11400.221468
1748712434177,usdc,32.14,withdrawal,-125.000000,11275.221468
1748713592436,usdc,32.15,sell,-2479.280173,8795.941295
1748716476591,sol,7342.21,withdrawal,-0.61678440,24.91542868
1748720609217,usdc,32.14,deposit,798.000000,9593.941295
1748722750881,doge,35.17,sell,-359.48692610,4840.70837377
1748730999563,usdc,32.13,buy,488.848020,10082.789315
1748733320227,btc,3438010.46,buy,0.00870483,0.03414109
1748734258400,eth,125019.83,buy,0.36377430,2.09745623
1748740968721,doge,35.15,deposit,2044.04871810,6884.75709187
1748745854393,eth,125096.72,sell,-0.86266515,1.23479108
1748749702168,sol,7346.63,deposit,10.44639161,35.36182029
1748759861622,btc,3439318.19,deposit,0.01836599,0.05250708
1748760871190,doge,35.02,sell,-3325.18982441,3559.56726746
1748763074554,eth,125025.79,deposit,0.16977243,1.40456351
1748763878697,usdc,32.12,sell,-4975.136047,5107.653268
1748767708736,doge,34.91,deposit,1796.82522918,5356.39249664
1748784789267,sol,7347.74,deposit,13.60158137,48.96340166
1748792718596,sol,7349.02,buy,1.65350853,50.61691019
1748795303338,usdt,32.89,withdrawal,-169.000000,6352.782677
1748805082133,btc,3441881.38,sell,-0.02049393,0.03201315
1748806102635,btc,3442026.46,sell,-0.01747344,0.01453971
1748807977320,doge,35.02,buy,153.14110735,5509.53360399
1748810166258,usdc,32.13,sell,-2814.390674,2293.262594
1748811198136,eth,125086.62,buy,0.35956993,1.76413344
1748820794052,sol,7363.22,deposit,7.11576626,57.73267645
1748827754082,doge,34.92,withdrawal,-575.50494202,4934.02866197
1748831281988,usdc,32.14,sell,-831.452497,1461.810097
1748834161770,eth,125010.98,deposit,1.36958301,3.13371645
1748836168588,usdt,32.89,sell,-3286.154922,3066.627755
1748839073125,usdc,32.13,buy,1194.516354,2656.326451
1748840165699,usdc,32.12,deposit,1589.000000,4245.326451
1748844723907,twd,1.0,withdrawal,-17494,47107697
1748849112646,usdc,32.11,sell,-1309.647677,2935.678774
1748856623917,btc,3447415.62,sell,-0.00612120,0.00841851
1748860888617,doge,35.02,buy,801.40665469,5735.43531666
1748866841169,usdt,32.87,sell,-956.579191,2110.048564
1748868587932,sol,7380.18,withdrawal,-3.20611633,54.52656012
1748869656741,btc,3449363.3,sell,-0.00494816,0.00347035
1748870188298,twd,1.0,withdrawal,-20252,47171058
1748877137778,usdt,32.86,sell,-397.454590,1712.593974
1748878546068,twd,1.0,withdrawal,-26645,47157472
1748879742507,btc,3450125.69,withdrawal,-0.00131257,0.00215778
1748883932103,sol,7391.6,deposit,6.30869697,60.83525709
1748886271029,eth,124936.5,deposit,0.25963072,3.39334717
1748887733190,twd,1.0,deposit,45954,47203426
1748890409050,btc,3450847.05,withdrawal,-0.00089812,0.00125966
1748899147034,usdc,32.11,sell,-1742.575041,1193.103733
1748910893238,usdt,32.86,deposit,1755.000000,3467.593974
1748911452747,btc,3452017.91,buy,0.00531645,0.00657611
1748912153527,eth,124775.54,deposit,0.47206622,3.86541339
1748914912140,doge,35.18,sell,-1266.27153756,4469.16377910
1748923310152,usdc,32.12,withdrawal,-344.000000,849.103733
1748927067105,twd,1.0,withdrawal,-14319,47271259
1748935842420,usdt,32.87,deposit,664.000000,4131.593974
1748938710419,usdc,32.13,sell,-74.664478,774.439255
1748940617748,usdc,32.12,withdrawal,-237.000000,537.439255
1748947096989,btc,3452210.3,deposit,0.03320106,0.03977717
1748947166119,eth,124790.24,buy,0.37057645,4.23598984
1748957230040,usdt,32.87,buy,139.099811,4270.693785
1748958859422,doge,35.13,deposit,422.79463282,4891.95841192
1748962710451,sol,7391.57,deposit,5.07423380,65.90949089
1748963677286,sol,7392.82,buy,1.92512609,67.83461698
1748966538926,twd,1.0,withdrawal,-17493,47191116
1748976860451,eth,124875.86,sell,-0.70469737,3.53129247
1748977966139,eth,124870.01,buy,0.24588712,3.77717959
1748981100000,doge,35.24,sell,-1808.43498728,3083.52342464
1748981619747,usdc,32.13,buy,356.167513,893.606768
1748994128555,usdt,32.89,deposit,1597.000000,5867.693785
1749004086393,usdc,32.13,sell,-521.445370,372.161398
1749007128227,usdt,32.88,withdrawal,-129.000000,5738.693785
1749007701594,sol,7387.72,buy,0.83393429,68.66855127
1749014297965,sol,7388.05,buy,5.52886165,74.19741292
1749015375953,usdt,32.88,withdrawal,-162.000000,5576.693785
1749015474705,usdc,32.13,sell,-93.603916,278.557482
1749020413913,sol,7381.7,withdrawal,-9.54864702,64.64876590
1749020572325,doge,35.08,withdrawal,-886.95016410,2196.57326054
1749022863354,usdt,32.9,sell,-2142.702439,3433.991346
1749023738520,eth,124954.64,deposit,0.98889524,4.76607483
1749024952519,doge,35.11,deposit,1161.83518189,3358.40844243
1749039099668,sol,7378.89,buy,5.48357308,70.13233898
1749044963996,eth,124971.94,deposit,0.91197030,5.67804513
1749045049548,eth,124989.7,sell,-3.23718102,2.44086411
1749045769298,doge,35.19,sell,-1597.15369337,1761.25474906
1749048860289,twd,1.0,deposit,112070,47876379
1749060229368,sol,7377.87,buy,0.19867023,70.33100921
1749060459603,usdc,32.15,sell,-29.963022,248.594460
1749061185698,eth,124920.65,withdrawal,-0.86724909,1.57361502
1749064783681,btc,3451694.92,sell,-0.02283390,0.01694327
1749067855996,btc,3452934.78,sell,-0.00767577,0.00926750
1749075405198,doge,35.3,withdrawal,-328.89636181,1432.35838725
1749078352484,btc,3451250.88,deposit,0.01433129,0.02359879
1749078805779,usdt,32.93,deposit,1042.000000,4475.991346
1749081084322,eth,124892.14,withdrawal,-0.44543393,1.12818109
1749084209123,usdc,32.13,sell,-42.675450,205.919010
1749085913293,usdt,32.91,withdrawal,-369.000000,4106.991346
1749087520691,usdt,32.9,buy,648.219031,4755.210377
1749092314790,usdt,32.89,sell,-427.069662,4328.140715
1749094294464,twd,1.0,deposit,106673,48081959
1749095745034,sol,7387.16,withdrawal,-6.79384352,63.53716569
1749100076377,twd,1.0,withdrawal,-25673,48056286
1749100155628,btc,3452476.1,deposit,0.02921596,0.05281475
1749104380588,eth,124975.56,sell,-0.29319171,0.83498938
1749109082701,sol,7395.2,buy,5.92638044,69.46354613
1749109285850,sol,7398.87,sell,-21.40777144,48.05577469
1749109676710,usdt,32.91,sell,-759.001491,3569.139224
1749115496956,sol,7390.78,withdrawal,-3.32274743,44.73302726
1749116036622,twd,1.0,deposit,113975,48346445
1749117218997,usdc,32.12,withdrawal,-52.000000,153.919010
1749118399600,sol,7389.44,withdrawal,-2.69970368,42.03332358
1749126211723,doge,35.44,buy,364.44337359,1796.80176084
1749126537467,doge,35.42,buy,687.20659202,2484.00835286
1749132086215,doge,35.48,buy,30.14130931,2514.14966217
1749137049041,usdc,32.14,deposit,1628.000000,1781.919010
1749141231363,btc,3451785.79,buy,0.01176729,0.06458204
1749143315401,btc,3451073.51,withdrawal,-0.01445530,0.05012674
1749145065445,btc,3452111.04,sell,-0.02242014,0.02770660
1749150512110,doge,35.3,deposit,823.25624352,3337.40590569
1749154473652,usdc,32.13,deposit,746.000000,2527.919010
1749168388311,twd,1.0,withdrawal,-5498,48339398
1749170750030,eth,124956.55,withdrawal,-0.15996450,0.67502488
1749179364048,doge,35.33,buy,30.14109479,3367.54700048
1749179900685,sol,7401.63,buy,2.44648436,44.47980794
1749180657699,usdc,32.13,withdrawal,-352.000000,2175.919010
1749182577846,doge,35.27,buy,1062.62073544,4430.16773592
1749184911376,eth,125061.44,sell,-0.25478413,0.42024075
1749195057243,eth,125009.39,buy,0.26202900,0.68226975
1749197876588,doge,35.2,withdrawal,-817.27620083,3612.89153509
1749199767272,sol,7411.89,buy,4.67972598,49.15953392
1749204834761,usdt,32.91,deposit,1075.000000,4644.139224
1749205650394,btc,3453487.79,sell,-0.00772571,0.01998089
1749209832961,usdc,32.15,withdrawal,-120.000000,2055.919010
1749217671406,eth,125030.45,deposit,1.49176112,2.17403087
1749222379586,sol,7423.51,withdrawal,-14.18722689,34.97230703
1749233170598,doge,35.17,sell,-2047.95664631,1564.93488878
1749233998534,twd,1.0,withdrawal,-13819,48332055
1749238685509,btc,3450936.12,deposit,0.04004964,0.06003053
1749242093735,twd,1.0,withdrawal,-21873,48310182
1749244846417,btc,3448395.78,deposit,0.01033676,0.07036729
1749245291297,usdc,32.15,sell,-804.810129,1251.108881
1749246790419,eth,124958.99,sell,-0.17087027,2.00316060
1749256849053,btc,3447870.16,deposit,0.03441146,0.10477875
1749269328689,btc,3447871.94,buy,0.01090243,0.11568118
1749271941999,btc,3447052.82,withdrawal,-0.00411601,0.11156517
1749272261953,usdt,32.88,deposit,1969.000000,6613.139224
1749281345172,btc,3447277.04,withdrawal,-0.04315028,0.06841489
1749286964186,eth,124989.32,withdrawal,-0.24591259,1.75724801
1749290142029,twd,1.0,deposit,108035,48427857
1749292618186,eth,125026.53,sell,-0.94503730,0.81221071
1749299829813,sol,7414.37,deposit,9.39158588,44.36389291
1749301113240,sol,7410.01,buy,3.25928486,47.62317777
1749303364508,btc,3447075.35,sell,-0.03554309,0.03287180
1749305596515,usdc,32.16,withdrawal,-351.000000,900.108881
1749306382642,usdt,32.88,sell,-3438.055432,3175.083792
1749306621865,usdc,32.16,sell,-237.588990,662.519891
1749306897117,usdt,32.89,sell,-1287.293876,1887.789916
1749308286570,usdt,32.9,deposit,2321.000000,4208.789916
1749309265177,sol,7417.26,sell,-4.27212557,43.35105220
1749320160000,usdc,32.14,sell,-101.163543,561.356348
1749322080000,doge,35.12,deposit,1404.37704419,2969.31193297
1749323040000,usdt,32.93,deposit,670.000000,4878.789916
1749324343735,doge,35.04,deposit,1781.91362249,4751.22555546
1749325954960,twd,1.0,deposit,25630,48867978
1749326257000,doge,35.01,deposit,1027.18061792,5778.40617338
1749339192026,doge,35.04,withdrawal,-615.69948345,5162.70668993
1749353751392,usdc,32.15,deposit,956.000000,1517.356348
1749360837825,doge,35.05,withdrawal,-1382.21534246,3780.49134747
1749366472731,sol,7414.31,deposit,8.21254708,51.56359928
1749367669856,sol,7415.37,deposit,3.77466226,55.33826154
1749373176140,usdc,32.15,buy,1422.975409,2940.331757
1749377916651,btc,3451613.76,deposit,0.00858041,0.04145221
1749379371110,usdc,32.14,withdrawal,-119.000000,2821.331757
1749387387847,doge,35.18,withdrawal,-777.97539513,3002.51595234
1749387634523,twd,1.0,deposit,44591,48866820
1749394067887,twd,1.0,deposit,91633,48958453
1749402906335,eth,125373.95,sell,-0.09230772,0.71990299
1749403710042,usdc,32.15,withdrawal,-245.000000,2576.331757
1749403844496,usdc,32.16,deposit,1021.000000,3597.331757
1749406648665,doge,35.04,sell,-291.55165714,2710.96429520
1749413645784,twd,1.0,withdrawal,-20012,48960230
1749414058358,eth,125415.98,sell,-0.09427611,0.62562688
1749416779594,eth,125480.24,deposit,0.64061248,1.26623936
1749417441601,usdc,32.17,buy,1469.516168,5066.847925
1749423535587,doge,35.05,withdrawal,-163.72326917,2547.24102603
1749423844482,doge,35.0,buy,197.23553873,2744.47656476
1749430965424,sol,7415.15,buy,4.21535688,59.55361842
1749434975719,sol,7415.45,deposit,2.42109460,61.97471302
1749437189628,usdc,32.18,withdrawal,-204.000000,4862.847925
1749440972886,eth,125566.26,deposit,0.82546397,2.09170333
1749442670703,btc,3452353.23,withdrawal,-0.00118591,0.04026630
1749443572860,doge,35.09,deposit,1989.55552514,4734.03208990
1749443806860,usdc,32.18,withdrawal,-265.000000,4597.847925
1749444102929,doge,35.11,buy,720.92536163,5454.95745153
1749445202946,doge,35.16,withdrawal,-1093.73026319,4361.22718834
1749448946244,twd,1.0,deposit,49005,48910309
1749449069008,usdc,32.19,deposit,2306.000000,6903.847925
1749450201751,usdc,32.18,buy,303.700732,7207.548657
1749452981963,doge,35.18,deposit,1305.76839128,5666.99557962
1749454267430,doge,35.15,sell,-3167.13553380,2499.86004582
1749459601457,sol,7432.48,withdrawal,-8.12140753,53.85330549
1749459629527,eth,125701.67,sell,-0.96208406,1.12961927
1749464454869,eth,125668.62,withdrawal,-0.39188847,0.73773080
1749467723706,usdt,32.94,withdrawal,-463.000000,4415.789916
1749467746232,usdt,32.95,buy,1381.192092,5796.982008
1749469040654,eth,125607.42,sell,-0.24961910,0.48811170
1749470204596,twd,1.0,withdrawal,-15367,49103258
1749470942710,doge,35.16,deposit,240.60316730,2740.46321312
1749472061670,usdt,32.97,withdrawal,-224.000000,5572.982008
1749473343372,eth,125679.5,withdrawal,-0.05818061,0.42993109
1749473755384,sol,7441.87,withdrawal,-16.60740223,37.24590326
1749475766653,btc,3456042.62,deposit,0.01703090,0.05729720
1749476982965,sol,7445.51,deposit,12.10400234,49.34990560
1749479746293,doge,35.2,deposit,947.06603060,3687.52924372
1749481949115,doge,35.19,sell,-427.79827373,3259.73096999
1749483779099,btc,3455807.45,buy,0.00150720,0.05880440
1749491197687,doge,35.16,sell,-1153.06116587,2106.66980412
1749492829985,btc,3457429.51,withdrawal,-0.00680699,0.05199741
1749493057611,btc,3457492.14,deposit,0.02897923,0.08097664
1749494454278,doge,35.03,deposit,775.81792978,2882.48773390
1749495227293,usdt,32.97,sell,-1262.859578,4310.122430
1749497066272,btc,3458180.83,deposit,0.00587701,0.08685365
1749498906766,btc,3456687.73,deposit,0.04628227,0.13313592
1749507449181,sol,7465.92,sell,-20.63017812,28.71972748
1749509416705,usdc,32.16,withdrawal,-414.000000,6793.548657
1749521331111,sol,7463.53,withdrawal,-1.63156512,27.08816236
1749523075923,twd,1.0,withdrawal,-12761,49336553
1749525058033,btc,3458536.08,buy,0.00820439,0.14134031
1749528435241,usdc,32.14,withdrawal,-482.000000,6311.548657
1749529179916,doge,35.23,buy,845.64098784,3728.12872174
1749530420499,sol,7466.42,withdrawal,-9.32523017,17.76293219
1749535401270,sol,7470.68,deposit,11.91784377,29.68077596
1749541195317,sol,7471.45,buy,1.00479807,30.68557403
1749541244586,sol,7472.71,sell,-8.57823100,22.10734303
1749546263710,twd,1.0,withdrawal,-23243,49311741
1749546588964,eth,125523.67,buy,0.06325548,0.49318657
1749548706260,usdc,32.12,sell,-2817.036657,3494.512000
1749549185707,btc,3455720.35,sell,-0.07612497,0.06521534
1749553907353,eth,125488.7,withdrawal,-0.14151398,0.35167259
1749556357978,eth,125518.71,sell,-0.05937209,0.29230050
1749557222338,usdc,32.12,deposit,1929.000000,5423.512000
1749558548828,usdt,32.96,buy,1207.820050,5517.942480
1749561433084,usdc,32.12,buy,1123.370666,6546.882666
1749563046028,eth,125545.55,sell,-0.12336273,0.16893777
1749564250499,usdc,32.12,sell,-1244.876502,5302.006164
1749565187910,usdc,32.12,sell,-1758.799288,3543.206876
1749566683984,usdc,32.12,withdrawal,-358.000000,3185.206876
1749569611513,btc,3454510.57,buy,0.00753219,0.07274753
1749574843306,doge,35.36,buy,226.84967863,3954.97840037
1749577576489,sol,7480.01,withdrawal,-8.79033324,13.31700979
1749577617070,doge,35.33,withdrawal,-296.73812766,3658.24027271
1749578465567,doge,35.3,deposit,255.12056181,3913.36083452
1749580459769,sol,7484.95,buy,3.04501038,16.36202017
1749582654380,eth,125660.61,withdrawal,-0.04503190,0.12390587
1749600208943,btc,3459308.16,withdrawal,-0.02904904,0.04369849
1749601249101,usdt,32.94,buy,902.751498,6420.693978
1749606837161,eth,125532.22,withdrawal,-0.03136146,0.09254441
1749607785096,usdc,32.11,sell,-998.799025,2186.407851
1749613513399,usdc,32.1,withdrawal,-285.000000,1901.407851
1749614651908,doge,35.4,sell,-1719.63030138,2193.73053314
1749617390956,sol,7483.47,deposit,2.73670021,19.09872038
1749618741196,usdt,32.96,sell,-2544.018200,3876.675778
1749620851977,eth,125441.41,deposit,0.52749209,0.62003650
1749624357854,sol,7494.7,deposit,8.89269464,27.99141502
1749625056417,twd,1.0,withdrawal,-24268,49766829
1749627360000,eth,125400.11,sell,-0.07454772,0.54548878
1749627780000,usdt,32.97,deposit,1151.000000,5027.675778
1749629460000,eth,125382.38,buy,0.09774982,0.64323860
1749629740343,usdc,32.11,buy,696.619407,2598.027258
1749630383626,sol,7510.9,sell,-3.69440078,24.29701424
1749630872425,twd,1.0,deposit,40135,49809433
1749630900000,doge,35.56,withdrawal,-728.99446107,1464.73607207
1749633240000,doge,35.57,deposit,1427.01856102,2891.75463309
1749633960000,usdc,32.1,deposit,2024.000000,4622.027258
1749634500000,usdc,32.09,withdrawal,-423.000000,4199.027258
1749637080000,sol,7514.73,deposit,13.07253311,37.36954735
1749637192719,doge,35.61,deposit,820.85020685,3712.60483994
1749637560000,sol,7519.63,withdrawal,-14.65821191,22.71133544
1749638281359,usdc,32.09,sell,-933.391558,3265.635700
1749638758154,sol,7518.56,buy,0.20209857,22.91343401
1749639960000,twd,1.0,withdrawal,-6207,49831663
1749640120953,btc,3461584.18,deposit,0.01587461,0.05957310
1749640868624,usdt,32.95,deposit,2594.000000,7621.675778
1749642120000,twd,1.0,withdrawal,-25106,49806557
1749644640000,eth,125248.27,sell,-0.30027396,0.34296464
1749646484365,twd,1.0,withdrawal,-16540,49827626
1749647438325,btc,3460749.62,deposit,0.03331625,0.09288935
1749650029008,usdt,32.96,buy,409.706250,8031.382028
1749650351741,doge,35.67,deposit,1815.27114865,5527.87598859
1749652725339,eth,125189.12,deposit,1.29131766,1.63428230
1749662944281,btc,3461648.34,deposit,0.01847914,0.11136849
1749667346761,sol,7527.02,withdrawal,-4.73509712,18.17833689
1749671672130,usdt,32.96,sell,-917.168959,7114.213069
